Objects
300
,,Global Angle Robot_1:Robot_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
358,0,-0.006659,-0.016756,0.007359,228.073929,-1250.372681,178.202347
359,0,-0.006614,-0.016996,0.007542,228.073013,-1250.375732,178.208145
360,0,-0.006720,-0.016997,0.007307,228.079697,-1250.384277,178.203964
361,0,-0.006681,-0.016868,0.007375,228.074081,-1250.378906,178.209320
362,0,-0.006558,-0.016848,0.007462,228.076248,-1250.372925,178.207184
363,0,-0.006676,-0.016757,0.007495,228.062424,-1250.369507,178.203796
364,0,-0.006807,-0.016639,0.007469,228.077881,-1250.381104,178.219543
365,0,-0.006587,-0.016501,0.007439,228.069351,-1250.382324,178.217834
366,0,-0.006536,-0.016653,0.007517,228.071457,-1250.373413,178.215027
367,0,-0.006777,-0.017098,0.007451,228.069244,-1250.372192,178.207260
368,0,-0.006660,-0.017119,0.007402,228.068039,-1250.380737,178.210403
369,0,-0.006762,-0.016736,0.007592,228.055481,-1250.377808,178.210922
370,0,-0.006673,-0.016763,0.007490,228.067398,-1250.383057,178.209930
371,0,-0.006699,-0.017010,0.007491,228.078156,-1250.368652,178.190033
372,0,-0.006862,-0.016999,0.007483,228.061676,-1250.375366,178.201019
373,0,-0.006747,-0.016660,0.007602,228.070999,-1250.373779,178.198090
374,0,-0.006666,-0.017025,0.007362,228.072495,-1250.386353,178.212097
375,0,-0.006614,-0.016816,0.007434,228.073975,-1250.379395,178.197983
376,0,-0.006792,-0.017034,0.007361,228.071259,-1250.368774,178.198273
377,0,-0.006664,-0.017058,0.007431,228.069565,-1250.369385,178.201614
378,0,-0.006604,-0.016801,0.007571,228.072098,-1250.374023,178.192932
379,0,-0.006736,-0.016978,0.007396,228.075195,-1250.360352,178.205826
380,0,-0.006712,-0.017042,0.007455,228.068756,-1250.376099,178.202286
381,0,-0.006652,-0.016961,0.007449,228.074203,-1250.375610,178.214172
382,0,-0.006756,-0.016584,0.007496,228.070221,-1250.365845,178.197876
383,0,-0.006771,-0.016791,0.007483,228.068176,-1250.375732,178.212891
384,0,-0.006573,-0.016769,0.007519,228.065887,-1250.373413,178.205093
385,0,-0.006731,-0.016884,0.007518,228.075806,-1250.382690,178.218842
386,0,-0.006734,-0.017009,0.007570,228.066437,-1250.378174,178.201523
387,0,-0.006663,-0.016841,0.007568,228.073776,-1250.371704,178.199921
388,0,-0.006741,-0.017366,0.007463,228.067963,-1250.367188,178.193008
389,0,-0.006689,-0.016698,0.007483,228.061050,-1250.373291,178.205093
390,0,-0.006747,-0.016766,0.007393,228.074951,-1250.367310,178.200516
391,0,-0.006573,-0.017258,0.007506,228.064270,-1250.381348,178.216568
392,0,-0.006749,-0.016922,0.007467,228.070419,-1250.365112,178.192566
393,0,-0.006756,-0.017182,0.007452,228.068710,-1250.364136,178.200150
394,0,-0.006827,-0.016770,0.007399,228.063385,-1250.372070,178.209518
395,0,-0.006553,-0.016656,0.007506,228.069138,-1250.372437,178.206970
396,0,-0.006765,-0.016671,0.007592,228.071030,-1250.372314,178.209869
397,0,-0.006711,-0.017080,0.007450,228.065979,-1250.373291,178.219025
398,0,-0.006700,-0.017084,0.007362,228.063400,-1250.369019,178.212936
399,0,-0.006499,-0.016999,0.007378,228.066483,-1250.369385,178.205978
400,0,-0.006593,-0.017138,0.007347,228.067871,-1250.362061,178.203171
401,0,-0.006704,-0.016993,0.007564,228.061340,-1250.366089,178.192413
402,0,-0.006635,-0.016889,0.007528,228.067093,-1250.370117,178.201904
403,0,-0.006823,-0.017054,0.007460,228.065521,-1250.365845,178.216248
404,0,-0.006592,-0.017056,0.007449,228.054489,-1250.362183,178.209686
405,0,-0.006605,-0.016447,0.007409,228.066208,-1250.362183,178.201523
406,0,-0.006660,-0.016852,0.007530,228.060089,-1250.358643,178.205353
407,0,-0.006788,-0.017337,0.007316,228.067368,-1250.353516,178.205536
408,0,-0.006836,-0.016704,0.007416,228.065735,-1250.364258,178.210556
409,0,-0.006687,-0.016931,0.007416,228.066238,-1250.369263,178.207245
410,0,-0.006638,-0.016960,0.007491,228.067947,-1250.362549,178.209854
411,0,-0.006719,-0.016842,0.007496,228.065155,-1250.362183,178.214157
412,0,-0.006718,-0.016601,0.007541,228.065369,-1250.364014,178.204529
413,0,-0.006680,-0.017024,0.007356,228.063126,-1250.369385,178.208969
414,0,-0.006598,-0.016986,0.007356,228.058578,-1250.368652,178.219391
415,0,-0.006687,-0.016584,0.007561,228.069870,-1250.357300,178.208969
416,0,-0.006731,-0.016966,0.007472,228.056595,-1250.352905,178.208008
417,0,-0.006830,-0.016669,0.007538,228.054321,-1250.357788,178.212799
418,0,-0.006770,-0.016945,0.007370,228.060303,-1250.358643,178.211014
419,0,-0.006715,-0.017021,0.007476,228.054321,-1250.355957,178.211624
420,0,-0.006761,-0.016697,0.007521,228.058517,-1250.359131,178.214966
421,0,-0.006760,-0.016931,0.007514,228.054047,-1250.360229,178.213638
422,0,-0.006682,-0.016896,0.007467,228.058701,-1250.355469,178.208328
423,0,-0.006793,-0.016711,0.007459,228.063324,-1250.364258,178.211716
424,0,-0.006674,-0.017100,0.007364,228.059952,-1250.347168,178.196106
425,0,-0.006689,-0.017091,0.007286,228.065918,-1250.349365,178.204346
426,0,-0.006704,-0.016851,0.007510,228.058960,-1250.359497,178.207779
427,0,-0.006719,-0.017037,0.007409,228.064972,-1250.350098,178.197037
428,0,-0.006690,-0.016858,0.007437,228.051254,-1250.351318,178.196762
429,0,-0.006563,-0.017067,0.007384,228.057312,-1250.358032,178.224915
430,0,-0.006704,-0.017177,0.007499,228.053177,-1250.359497,178.209778
431,0,-0.006658,-0.016744,0.007427,228.058853,-1250.349243,178.196915
432,0,-0.006622,-0.017168,0.007356,228.055511,-1250.351685,178.190948
433,0,-0.006728,-0.016936,0.007477,228.062317,-1250.338745,178.194275
434,0,-0.006657,-0.016963,0.007442,228.060532,-1250.344482,178.198822
435,0,-0.006819,-0.017118,0.007463,228.052032,-1250.361694,178.209183
436,0,-0.006885,-0.016955,0.007403,228.065704,-1250.348999,178.202545
437,0,-0.006757,-0.016921,0.007529,228.049118,-1250.349365,178.198090
438,0,-0.006735,-0.017079,0.007474,228.052353,-1250.348511,178.196381
439,0,-0.006719,-0.016666,0.007462,228.046005,-1250.342041,178.190292
440,0,-0.006814,-0.016790,0.007379,228.064117,-1250.357544,178.194427
441,0,-0.006810,-0.016784,0.007553,228.052429,-1250.358643,178.195572
442,0,-0.006687,-0.016812,0.007450,228.062256,-1250.357422,178.194138
443,0,-0.006750,-0.017118,0.007395,228.046844,-1250.347046,178.200256
444,0,-0.006736,-0.016965,0.007386,228.064804,-1250.358398,178.195541
445,0,-0.006638,-0.016941,0.007331,228.051712,-1250.368652,178.210556
446,0,-0.006784,-0.016947,0.007332,228.057053,-1250.351318,178.193161
447,0,-0.006691,-0.016988,0.007404,228.060715,-1250.361084,178.191864
448,0,-0.006711,-0.017048,0.007366,228.062149,-1250.358154,178.193253
449,0,-0.006865,-0.017091,0.007466,228.062210,-1250.360962,178.193741
450,0,-0.006656,-0.016666,0.007431,228.058441,-1250.360474,178.199219
451,0,-0.006712,-0.016492,0.007505,228.059662,-1250.373779,178.199051
452,0,-0.006670,-0.016878,0.007417,228.068497,-1250.377930,178.208252
453,0,-0.006883,-0.016832,0.007464,228.064529,-1250.372070,178.199783
454,0,-0.006903,-0.017317,0.007329,228.063110,-1250.365112,178.197006
455,0,-0.006762,-0.016852,0.007454,228.067871,-1250.374512,178.198975
456,0,-0.006767,-0.016842,0.007456,228.068573,-1250.379150,178.203262
457,0,-0.006705,-0.016696,0.007406,228.066666,-1250.374878,178.206589
458,0,-0.006805,-0.016685,0.007346,228.067047,-1250.381836,178.208939
459,0,-0.006690,-0.016531,0.007635,228.068268,-1250.378296,178.189865
460,0,-0.006880,-0.017088,0.007397,228.074432,-1250.383667,178.204300
461,0,-0.006834,-0.016713,0.007397,228.070297,-1250.383057,178.207443
462,0,-0.006778,-0.016930,0.007399,228.072250,-1250.388306,178.211105
463,0,-0.006742,-0.016862,0.007534,228.071808,-1250.387451,178.195175
464,0,-0.006685,-0.016611,0.007457,228.067749,-1250.392944,178.199326
465,0,-0.006831,-0.016766,0.007488,228.067886,-1250.398315,178.208908
466,0,-0.006689,-0.016816,0.007333,228.075745,-1250.388794,178.197968
467,0,-0.006743,-0.016573,0.007520,228.071091,-1250.398560,178.208466
468,0,-0.006640,-0.016913,0.007461,228.069717,-1250.414063,178.233078
469,0,-0.006879,-0.016777,0.007507,228.085434,-1250.391479,178.195313
470,0,-0.006741,-0.016373,0.007550,228.079559,-1250.402344,178.201813
471,0,-0.006733,-0.016773,0.007361,228.082901,-1250.398682,178.209045
472,0,-0.006632,-0.017078,0.007425,228.086288,-1250.400024,178.207291
473,0,-0.006834,-0.016935,0.007405,228.074493,-1250.397949,178.195969
474,0,-0.006869,-0.016642,0.007476,228.082321,-1250.406860,178.202881
475,0,-0.006594,-0.016973,0.007498,228.078857,-1250.397827,178.209076
476,0,-0.006699,-0.016826,0.007510,228.077133,-1250.389893,178.203598
477,0,-0.006736,-0.017144,0.007491,228.070023,-1250.417969,178.215424
478,0,-0.006694,-0.016797,0.007479,228.079285,-1250.410156,178.219055
479,0,-0.006609,-0.017009,0.007511,228.073303,-1250.399536,178.206131
480,0,-0.006706,-0.016694,0.007485,228.066956,-1250.421753,178.211685
481,0,-0.006927,-0.016793,0.007456,228.071472,-1250.403198,178.205612
482,0,-0.006716,-0.016541,0.007633,228.078018,-1250.416992,178.222656
483,0,-0.006750,-0.016690,0.007612,228.079559,-1250.397949,178.207733
484,0,-0.006625,-0.016925,0.007475,228.073257,-1250.410278,178.212387
485,0,-0.006717,-0.016443,0.007642,228.071106,-1250.398682,178.219528
486,0,-0.006611,-0.017088,0.007594,228.077408,-1250.403931,178.213257
487,0,-0.006703,-0.017114,0.007609,228.076004,-1250.400513,178.207321
488,0,-0.006789,-0.017038,0.007444,228.081070,-1250.405518,178.207123
489,0,-0.006784,-0.016595,0.007472,228.076767,-1250.399536,178.200653
490,0,-0.006774,-0.016715,0.007566,228.078094,-1250.407349,178.200592
491,0,-0.006766,-0.016873,0.007573,228.073807,-1250.401489,178.213318
492,0,-0.006681,-0.016843,0.007495,228.076736,-1250.400024,178.213287
493,0,-0.006645,-0.016530,0.007525,228.072433,-1250.413452,178.219696
494,0,-0.006834,-0.016742,0.007480,228.082718,-1250.392944,178.215118
495,0,-0.006851,-0.017097,0.007457,228.079041,-1250.408813,178.207016
496,0,-0.006713,-0.016941,0.007493,228.073456,-1250.404663,178.214630
497,0,-0.006727,-0.016762,0.007512,228.070862,-1250.405640,178.214783
498,0,-0.006804,-0.016853,0.007517,228.073471,-1250.399414,178.211090
499,0,-0.006782,-0.016959,0.007430,228.081161,-1250.398071,178.208389
500,0,-0.006805,-0.016737,0.007505,228.069473,-1250.408813,178.233017
501,0,-0.006865,-0.016387,0.007522,228.074448,-1250.405029,178.232712
502,0,-0.006879,-0.017107,0.007475,228.079742,-1250.406860,178.227844
503,0,-0.006690,-0.017222,0.007415,228.081970,-1250.399658,178.230652
504,0,-0.006724,-0.016772,0.007459,228.075836,-1250.405029,178.220596
505,0,-0.006654,-0.016724,0.007584,228.067749,-1250.390137,178.216339
506,0,-0.006669,-0.016892,0.007381,228.072510,-1250.401001,178.228256
507,0,-0.006799,-0.016901,0.007604,228.080841,-1250.397339,178.222412
508,0,-0.006766,-0.016749,0.007533,228.080460,-1250.394653,178.221054
509,0,-0.006726,-0.016992,0.007478,228.075256,-1250.398804,178.216766
510,0,-0.006879,-0.016875,0.007424,228.084732,-1250.397095,178.221939
511,0,-0.006735,-0.017202,0.007365,228.074982,-1250.400635,178.218048
512,0,-0.006629,-0.016986,0.007561,228.075989,-1250.403564,178.230148
513,0,-0.006791,-0.016532,0.007534,228.083252,-1250.402588,178.227448
514,0,-0.006841,-0.016994,0.007436,228.078964,-1250.394653,178.219772
515,0,-0.006659,-0.016807,0.007435,228.077301,-1250.404785,178.231232
516,0,-0.006716,-0.016736,0.007564,228.083755,-1250.392212,178.219803
517,0,-0.006751,-0.016993,0.007585,228.080154,-1250.390503,178.211548
518,0,-0.006661,-0.016680,0.007588,228.082077,-1250.407104,178.230682
519,0,-0.006776,-0.017210,0.007338,228.074493,-1250.400635,178.226578
520,0,-0.006736,-0.016802,0.007482,228.075668,-1250.418457,178.238312
521,0,-0.006800,-0.017149,0.007447,228.078629,-1250.403076,178.229965
522,0,-0.006690,-0.017212,0.007414,228.077133,-1250.397827,178.228378
523,0,-0.006695,-0.016904,0.007427,228.072357,-1250.399414,178.219788
524,0,-0.006824,-0.017139,0.007496,228.076218,-1250.389404,178.218704
525,0,-0.006768,-0.016891,0.007537,228.090408,-1250.395996,178.221771
526,0,-0.006753,-0.016887,0.007510,228.076202,-1250.399902,178.219589
527,0,-0.006665,-0.016983,0.007656,228.079590,-1250.395752,178.215591
528,0,-0.006627,-0.017015,0.007397,228.081757,-1250.405884,178.231400
529,0,-0.006764,-0.016780,0.007518,228.074280,-1250.382324,178.209122
530,0,-0.006692,-0.016799,0.007628,228.071793,-1250.402710,178.237961
531,0,-0.006809,-0.016742,0.007460,228.071228,-1250.399292,178.225235
532,0,-0.006715,-0.016448,0.007554,228.074722,-1250.396362,178.224426
533,0,-0.006740,-0.016910,0.007575,228.073257,-1250.400146,178.225479
534,0,-0.006681,-0.016736,0.007577,228.072617,-1250.388672,178.211441
535,0,-0.006775,-0.016662,0.007653,228.072571,-1250.395752,178.207382
536,0,-0.006861,-0.016838,0.007507,228.075836,-1250.402222,178.225525
537,0,-0.006585,-0.016927,0.007599,228.078918,-1250.401978,178.219101
538,0,-0.006805,-0.016729,0.007586,228.064102,-1250.402954,178.225403
539,0,-0.006908,-0.016801,0.007653,228.073441,-1250.391357,178.213501
540,0,-0.006866,-0.016821,0.007455,228.066940,-1250.394653,178.207764
541,0,-0.006822,-0.016896,0.007543,228.073273,-1250.384766,178.209549
542,0,-0.006853,-0.016823,0.007418,228.067307,-1250.392578,178.212814
543,0,-0.006742,-0.016900,0.007411,228.071899,-1250.397949,178.218018
544,0,-0.006605,-0.016841,0.007579,228.068253,-1250.393066,178.213394
545,0,-0.006753,-0.016839,0.007542,228.072906,-1250.390991,178.218979
546,0,-0.006837,-0.017144,0.007592,228.067886,-1250.409424,178.230774
547,0,-0.006752,-0.017010,0.007445,228.072601,-1250.403198,178.228989
548,0,-0.006760,-0.016593,0.007547,228.070908,-1250.392090,178.214279
549,0,-0.006732,-0.017127,0.007554,228.073547,-1250.396484,178.208862
550,0,-0.006719,-0.016842,0.007559,228.072189,-1250.399292,178.224472
551,0,-0.006627,-0.017084,0.007510,228.067612,-1250.387207,178.206802
552,0,-0.006902,-0.017042,0.007496,228.068481,-1250.392334,178.205933
553,0,-0.006608,-0.016987,0.007551,228.066788,-1250.397949,178.223801
554,0,-0.006858,-0.016891,0.007457,228.070145,-1250.377319,178.212341
555,0,-0.006793,-0.016881,0.007355,228.073303,-1250.393555,178.212265
556,0,-0.006705,-0.017018,0.007507,228.070389,-1250.401489,178.221832
557,0,-0.006873,-0.017059,0.007598,228.064178,-1250.389404,178.215881
558,0,-0.006825,-0.016916,0.007609,228.069565,-1250.378296,178.194855
559,0,-0.006792,-0.017135,0.007468,228.058640,-1250.393066,178.210800
560,0,-0.006637,-0.017238,0.007522,228.068253,-1250.387939,178.211960
561,0,-0.006844,-0.017095,0.007478,228.065628,-1250.397705,178.212311
562,0,-0.006743,-0.016889,0.007553,228.062210,-1250.393311,178.217682
563,0,-0.006816,-0.017090,0.007505,228.057587,-1250.388550,178.216766
564,0,-0.006632,-0.017193,0.007421,228.061676,-1250.392456,178.210281
565,0,-0.006761,-0.017124,0.007465,228.067337,-1250.389404,178.221909
566,0,-0.006769,-0.016596,0.007591,228.072784,-1250.387573,178.212677
567,0,-0.006633,-0.016836,0.007502,228.062363,-1250.401978,178.215652
568,0,-0.006767,-0.017137,0.007519,228.063324,-1250.382690,178.194366
569,0,-0.006750,-0.017027,0.007533,228.065872,-1250.384888,178.219208
570,0,-0.006768,-0.017018,0.007525,228.067154,-1250.375366,178.211426
571,0,-0.006634,-0.016844,0.007469,228.063965,-1250.384033,178.200623
572,0,-0.006818,-0.016808,0.007494,228.056824,-1250.392578,178.219681
573,0,-0.006771,-0.017033,0.007527,228.057037,-1250.382813,178.213577
574,0,-0.006937,-0.016829,0.007564,228.067093,-1250.384399,178.211014
575,0,-0.006790,-0.016873,0.007610,228.057007,-1250.398193,178.213943
576,0,-0.006664,-0.017011,0.007497,228.055893,-1250.406128,178.220642
577,0,-0.006724,-0.016811,0.007742,228.060867,-1250.390869,178.212952
578,0,-0.006676,-0.016723,0.007450,228.062943,-1250.383301,178.216110
579,0,-0.006615,-0.016994,0.007550,228.063034,-1250.375488,178.200546
580,0,-0.006798,-0.017117,0.007482,228.064041,-1250.386475,178.207047
581,0,-0.006721,-0.016805,0.007577,228.063370,-1250.395630,178.219986
582,0,-0.006772,-0.016875,0.007488,228.061111,-1250.378784,178.207474
583,0,-0.006724,-0.017334,0.007677,228.051376,-1250.378662,178.216141
584,0,-0.006777,-0.017028,0.007505,228.059937,-1250.380005,178.205811
585,0,-0.006827,-0.017219,0.007476,228.066513,-1250.376343,178.203278
586,0,-0.006637,-0.016770,0.007504,228.058792,-1250.377930,178.207352
587,0,-0.006804,-0.017002,0.007457,228.057297,-1250.385498,178.207764
588,0,-0.006728,-0.017314,0.007457,228.060852,-1250.383545,178.220810
589,0,-0.006654,-0.017053,0.007527,228.057480,-1250.384155,178.219376
590,0,-0.006826,-0.017136,0.007585,228.056931,-1250.387695,178.198898
591,0,-0.006901,-0.016855,0.007505,228.059235,-1250.377441,178.203156
592,0,-0.006846,-0.017306,0.007398,228.040543,-1250.394043,178.220154
593,0,-0.006665,-0.016685,0.007582,228.059769,-1250.381714,178.204926
594,0,-0.006711,-0.017001,0.007539,228.057129,-1250.380981,178.209808
595,0,-0.006702,-0.016991,0.007547,228.057556,-1250.380737,178.209457
596,0,-0.006860,-0.017035,0.007606,228.054459,-1250.376343,178.214539
597,0,-0.006725,-0.017157,0.007446,228.058258,-1250.387207,178.221771
598,0,-0.006577,-0.016968,0.007505,228.055679,-1250.372681,178.201096
599,0,-0.006763,-0.016704,0.007668,228.059464,-1250.384033,178.217484
600,0,-0.006657,-0.016941,0.007467,228.060608,-1250.389648,178.224579
601,0,-0.006623,-0.017190,0.007567,228.058945,-1250.381958,178.219894
602,0,-0.006679,-0.017051,0.007493,228.050919,-1250.379272,178.215515
603,0,-0.006717,-0.016742,0.007556,228.057434,-1250.380493,178.206039
604,0,-0.006783,-0.016618,0.007617,228.061874,-1250.369385,178.208328
605,0,-0.006729,-0.017128,0.007595,228.056320,-1250.383423,178.220566
606,0,-0.006805,-0.017090,0.007568,228.054672,-1250.383911,178.218948
607,0,-0.006616,-0.016900,0.007549,228.047470,-1250.369385,178.213882
608,0,-0.006564,-0.017236,0.007463,228.063934,-1250.364380,178.209808
609,0,-0.006712,-0.017064,0.007511,228.052322,-1250.365479,178.199158
610,0,-0.006651,-0.016666,0.007458,228.051926,-1250.370483,178.224777
611,0,-0.006874,-0.016875,0.007555,228.066467,-1250.374756,178.217178
612,0,-0.006749,-0.017103,0.007559,228.057022,-1250.389038,178.224945
613,0,-0.006868,-0.016922,0.007470,228.045670,-1250.372559,178.213577
614,0,-0.006750,-0.017183,0.007527,228.047928,-1250.373413,178.212952
615,0,-0.006693,-0.017019,0.007478,228.054276,-1250.363281,178.213684
616,0,-0.006739,-0.017151,0.007556,228.056717,-1250.375854,178.231827
617,0,-0.006825,-0.017048,0.007470,228.055115,-1250.373047,178.212860
618,0,-0.006994,-0.017273,0.007621,228.049255,-1250.371094,178.225113
619,0,-0.006676,-0.016868,0.007615,228.055298,-1250.372803,178.221436
620,0,-0.006681,-0.017087,0.007559,228.056168,-1250.364380,178.214478
621,0,-0.006700,-0.016833,0.007495,228.058548,-1250.379517,178.231079
622,0,-0.006884,-0.017105,0.007476,228.058121,-1250.380859,178.236649
623,0,-0.006781,-0.016960,0.007565,228.055878,-1250.368774,178.216385
624,0,-0.006745,-0.017068,0.007421,228.059128,-1250.373535,178.229904
625,0,-0.006711,-0.016909,0.007537,228.051819,-1250.372925,178.224594
626,0,-0.006823,-0.017095,0.007602,228.062027,-1250.374390,178.223129
627,0,-0.006812,-0.017561,0.007542,228.057175,-1250.377930,178.224930
628,0,-0.006651,-0.017105,0.007505,228.056213,-1250.375610,178.227615
629,0,-0.006818,-0.016941,0.007447,228.054489,-1250.372559,178.220901
630,0,-0.006914,-0.017194,0.007399,228.060425,-1250.373779,178.216919
631,0,-0.006925,-0.017237,0.007446,228.055099,-1250.373413,178.215912
632,0,-0.006867,-0.016880,0.007530,228.051178,-1250.380371,178.237320
633,0,-0.006696,-0.017020,0.007548,228.063431,-1250.375732,178.217712
634,0,-0.006873,-0.017031,0.007477,228.062073,-1250.371826,178.215042
635,0,-0.006850,-0.017115,0.007569,228.053818,-1250.379028,178.237534
636,0,-0.006612,-0.016813,0.007547,228.058441,-1250.377197,178.219742
637,0,-0.006764,-0.017089,0.007503,228.059570,-1250.380981,178.231049
638,0,-0.007008,-0.017375,0.007468,228.060074,-1250.384033,178.214218
639,0,-0.006669,-0.017207,0.007510,228.059326,-1250.368286,178.209030
640,0,-0.006776,-0.017213,0.007540,228.055984,-1250.379150,178.232742
641,0,-0.006832,-0.017028,0.007542,228.061340,-1250.376709,178.224915
642,0,-0.006685,-0.016985,0.007624,228.054337,-1250.374512,178.226089
643,0,-0.006792,-0.017352,0.007393,228.056015,-1250.383301,178.213867
644,0,-0.006846,-0.016779,0.007475,228.056549,-1250.373779,178.215775
